KINETIC_KINEMATIC::RFT::DistEndPos
File	Frame	X 	Y 	Z 
 - 	2460	-3.657902	45.172413	0.103867
 - 	2461	-3.665503	45.233089	0.103148
 - 	2462	-3.673905	45.298695	0.103974
 - 	2463	-3.683618	45.367207	0.106379
 - 	2464	-3.694157	45.437725	0.111206
 - 	2465	-3.705439	45.508755	0.118503
 - 	2466	-3.717177	45.578957	0.128012
 - 	2467	-3.728066	45.647964	0.140097
 - 	2468	-3.737333	45.716171	0.154834
 - 	2469	-3.746144	45.782295	0.172386
 - 	2470	-3.754345	45.845116	0.191978
 - 	2471	-3.761092	45.904919	0.213461
 - 	2472	-3.767408	45.961159	0.236312
 - 	2473	-3.774877	46.012871	0.259420
 - 	2474	-3.780048	46.058880	0.281545
 - 	2475	-3.782131	46.098198	0.299777
 - 	2476	-3.783118	46.131001	0.312534
 - 	2477	-3.782615	46.157887	0.317903
 - 	2478	-3.782029	46.178917	0.314820
 - 	2479	-3.782295	46.194370	0.303934
 - 	2480	-3.784081	46.205444	0.287260
 - 	2481	-3.786176	46.212215	0.266677
 - 	2482	-3.786798	46.223202	0.252359
 - 	2483	-3.787111	46.228386	0.233385
 - 	2484	-3.791652	46.243378	0.218758
 - 	2485	-3.800270	46.252174	0.210611
 - 	2486	-3.795914	46.258957	0.204204
 - 	2487	-3.790194	46.264656	0.197815
 - 	2488	-3.790097	46.267876	0.190524
 - 	2489	-3.790282	46.271446	0.183981
 - 	2490	-3.788246	46.275902	0.178602
 - 	2491	-3.786425	46.280903	0.174261
 - 	2492	-3.785586	46.285278	0.170166
 - 	2493	-3.785728	46.288967	0.165761
 - 	2494	-3.786316	46.291779	0.160921
 - 	2495	-3.785947	46.293659	0.158071
 - 	2496	-3.785904	46.294853	0.156249
 - 	2497	-3.785854	46.295227	0.154845
 - 	2498	-3.785670	46.295261	0.153666
 - 	2499	-3.785095	46.295380	0.152603
 - 	2500	-3.784491	46.295784	0.151554
 - 	2501	-3.783978	46.296486	0.150578
 - 	2502	-3.783669	46.297470	0.149696
 - 	2503	-3.783577	46.298634	0.148824
 - 	2504	-3.783800	46.299828	0.147833
 - 	2505	-3.784325	46.300758	0.146747
 - 	2506	-3.785127	46.301128	0.145800
 - 	2507	-3.785974	46.301281	0.144986
 - 	2508	-3.786819	46.301029	0.144236
 - 	2509	-3.787501	46.300907	0.143406
 - 	2510	-3.787414	46.301594	0.141908
 - 	2511	-3.786736	46.303101	0.139828
 - 	2512	-3.786009	46.305172	0.137573
 - 	2513	-3.785553	46.307915	0.135557
 - 	2514	-3.785021	46.311096	0.132861
 - 	2515	-3.784935	46.314713	0.125611
 - 	2516	-3.784552	46.318748	0.120058
 - 	2517	-3.781615	46.323040	0.110525
 - 	2518	-3.778170	46.327885	0.099144
 - 	2519	-3.772730	46.332397	0.087572
 - 	2520	-3.767835	46.338558	0.080817
 - 	2521	-3.761536	46.357887	0.084057
 - 	2522	-3.754673	46.391438	0.093379
 - 	2523	-3.750697	46.431633	0.098707
 - 	2524	-3.752511	46.480518	0.100934
 - 	2525	-3.758531	46.535553	0.101883
 - 	2526	-3.765287	46.593948	0.101855
 - 	2527	-3.772438	46.654552	0.101167
 - 	2528	-3.779564	46.719379	0.101537
 - 	2529	-3.786905	46.786343	0.103099
 - 	2530	-3.793977	46.855083	0.107020
 - 	2531	-3.800597	46.923779	0.112816
 - 	2532	-3.806907	46.992146	0.120922
 - 	2533	-3.812790	47.059177	0.130856
 - 	2534	-3.816790	47.125320	0.142975
 - 	2535	-3.820096	47.190163	0.157693
 - 	2536	-3.823459	47.252613	0.174358
 - 	2537	-3.825756	47.312508	0.193457
 - 	2538	-3.827671	47.369648	0.214415
 - 	2539	-3.830519	47.422699	0.236023
 - 	2540	-3.832526	47.470745	0.257240
 - 	2541	-3.832484	47.512684	0.276011
 - 	2542	-3.831598	47.548401	0.290873
 - 	2543	-3.829784	47.578232	0.300171
 - 	2544	-3.825845	47.602741	0.301846
 - 	2545	-3.821239	47.622082	0.295416
 - 	2546	-3.817224	47.636677	0.281952
 - 	2547	-3.812413	47.649349	0.265544
 - 	2548	-3.809360	47.660099	0.245994
 - 	2549	-3.809080	47.670567	0.234505
 - 	2550	-3.822460	47.682301	0.222846
 - 	2551	-3.821689	47.692280	0.211369
 - 	2552	-3.812425	47.699135	0.203075
 - 	2553	-3.808442	47.703396	0.194391
 - 	2554	-3.807973	47.705982	0.186423
 - 	2555	-3.806589	47.709167	0.180273
 - 	2556	-3.804463	47.713394	0.176147
 - 	2557	-3.802954	47.717804	0.172790
 - 	2558	-3.802866	47.720928	0.169145
 - 	2559	-3.802919	47.723236	0.165288
 - 	2560	-3.802344	47.725273	0.161292
 - 	2561	-3.801328	47.726715	0.158381
 - 	2562	-3.800702	47.727844	0.156484
 - 	2563	-3.800370	47.728317	0.155055
 - 	2564	-3.800260	47.728516	0.153908
 - 	2565	-3.799831	47.728691	0.152930
 - 	2566	-3.799485	47.728989	0.152075
 - 	2567	-3.799142	47.729572	0.151320
 - 	2568	-3.798802	47.730625	0.150639
 - 	2569	-3.798523	47.731903	0.149945
 - 	2570	-3.798573	47.733009	0.149098
 - 	2571	-3.798878	47.733768	0.148103
 - 	2572	-3.799298	47.734272	0.146949
 - 	2573	-3.799811	47.734486	0.145825
 - 	2574	-3.800624	47.734653	0.144959
 - 	2575	-3.801419	47.734768	0.144201
 - 	2576	-3.802025	47.735191	0.143141
 - 	2577	-3.802152	47.736046	0.141688
 - 	2578	-3.801658	47.737175	0.139843
 - 	2579	-3.800614	47.739185	0.137800
 - 	2580	-3.799673	47.742043	0.135804
 - 	2581	-3.798834	47.744949	0.133526
 - 	2582	-3.798391	47.748413	0.129749
 - 	2583	-3.798450	47.752651	0.124743
 - 	2584	-3.798133	47.757954	0.116333
 - 	2585	-3.788461	47.765045	0.107294
 - 	2586	-3.782700	47.769894	0.097367
 - 	2587	-3.776134	47.773289	0.087904
 - 	2588	-3.767100	47.783821	0.087041
 - 	2589	-3.751770	47.809418	0.093508
 - 	2590	-3.736990	47.847683	0.102645
 - 	2591	-3.729996	47.893810	0.105246
 - 	2592	-3.730770	47.949615	0.107223
 - 	2593	-3.733522	48.008270	0.106695
 - 	2594	-3.736315	48.070286	0.106490
 - 	2595	-3.739558	48.134720	0.106238
 - 	2596	-3.744125	48.202744	0.107807
 - 	2597	-3.750185	48.272221	0.111172
 - 	2598	-3.757329	48.342876	0.116608
 - 	2599	-3.766006	48.413704	0.124461
 - 	2600	-3.775003	48.484016	0.134181
 - 	2601	-3.783461	48.553314	0.146604
 - 	2602	-3.792071	48.621452	0.161586
 - 	2603	-3.801828	48.686787	0.178932
 - 	2604	-3.811275	48.748848	0.198046
 - 	2605	-3.820948	48.807510	0.218338
 - 	2606	-3.832453	48.861790	0.239209
 - 	2607	-3.844886	48.909615	0.258638
 - 	2608	-3.854578	48.951023	0.276039
 - 	2609	-3.861901	48.986580	0.290209
 - 	2610	-3.867210	49.017601	0.299802
 - 	2611	-3.871221	49.043282	0.303042
 - 	2612	-3.874633	49.063450	0.299174
 - 	2613	-3.878383	49.079128	0.288050
 - 	2614	-3.882547	49.089432	0.270974
 - 	2615	-3.885617	49.099850	0.254550
 - 	2616	-3.887461	49.105305	0.234130
 - 	2617	-3.890037	49.117863	0.220550
 - 	2618	-3.899633	49.127281	0.211260
 - 	2619	-3.896713	49.133350	0.202136
 - 	2620	-3.892551	49.142395	0.191850
 - 	2621	-3.894149	49.147278	0.180651
 - 	2622	-3.896279	49.151974	0.171354
 - 	2623	-3.895139	49.156609	0.164586
 - 	2624	-3.893682	49.161327	0.159836
 - 	2625	-3.892761	49.165428	0.155856
 - 	2626	-3.892829	49.168770	0.151852
 - 	2627	-3.893228	49.170784	0.149516
 - 	2628	-3.894001	49.171883	0.148397
 - 	2629	-3.894428	49.172192	0.147648
 - 	2630	-3.894342	49.172150	0.147147
 - 	2631	-3.894245	49.172039	0.146783
 - 	2632	-3.894139	49.172005	0.146461
 - 	2633	-3.894063	49.172279	0.146172
 - 	2634	-3.893923	49.172886	0.145905
 - 	2635	-3.893616	49.173653	0.145579
 - 	2636	-3.893502	49.174549	0.145132
 - 	2637	-3.893693	49.175354	0.144591
 - 	2638	-3.894159	49.175945	0.144153
 - 	2639	-3.895034	49.176323	0.143671
 - 	2640	-3.896004	49.176632	0.143193
 - 	2641	-3.896884	49.176991	0.142741
 - 	2642	-3.897642	49.177586	0.142230
 - 	2643	-3.898050	49.178238	0.141596
 - 	2644	-3.898044	49.178982	0.140442
 - 	2645	-3.897701	49.179920	0.138823
 - 	2646	-3.896978	49.181591	0.137000
 - 	2647	-3.896108	49.184181	0.135082
 - 	2648	-3.895072	49.187077	0.132535
 - 	2649	-3.894401	49.190334	0.128766
 - 	2650	-3.894174	49.194233	0.123370
 - 	2651	-3.890707	49.200653	0.114892
 - 	2652	-3.884302	49.207298	0.106055
 - 	2653	-3.878652	49.213448	0.095433
 - 	2654	-3.873500	49.219616	0.087018
 - 	2655	-3.867736	49.233631	0.086778
 - 	2656	-3.858511	49.261852	0.093174
 - 	2657	-3.849957	49.299351	0.101348
 - 	2658	-3.847414	49.342213	0.107793
 - 	2659	-3.848815	49.393204	0.112960
 - 	2660	-3.851560	49.445786	0.114906
 - 	2661	-3.854288	49.501152	0.115995
 - 	2662	-3.857980	49.559887	0.115792
 - 	2663	-3.863183	49.623283	0.116080
 - 	2664	-3.869217	49.689842	0.117202
 - 	2665	-3.875308	49.758434	0.119569
 - 	2666	-3.881395	49.828987	0.124467
 - 	2667	-3.888208	49.898067	0.131113
 - 	2668	-3.892015	49.966251	0.140237
 - 	2669	-3.895211	50.032791	0.151397
 - 	2670	-3.899561	50.096184	0.163907
 - 	2671	-3.903774	50.156342	0.177562
 - 	2672	-3.907561	50.213726	0.192378
 - 	2673	-3.910668	50.267136	0.207725
 - 	2674	-3.913486	50.315731	0.222857
 - 	2675	-3.915823	50.358543	0.236829
 - 	2676	-3.916923	50.395912	0.248989
 - 	2677	-3.917080	50.428688	0.258448
 - 	2678	-3.917248	50.456451	0.263797
 - 	2679	-3.917933	50.479015	0.263052
 - 	2680	-3.920173	50.496441	0.255584
 - 	2681	-3.923899	50.509983	0.242193
 - 	2682	-3.927729	50.518742	0.224060
 - 	2683	-3.929132	50.527908	0.207056
 - 	2684	-3.925241	50.532948	0.187418
 - 	2685	-3.928939	50.543602	0.176052
 - 	2686	-3.935570	50.553833	0.171452
 - 	2687	-3.934308	50.560917	0.169136
 - 	2688	-3.928112	50.564236	0.165891
 - 	2689	-3.925157	50.567257	0.162250
 - 	2690	-3.923021	50.570610	0.158987
 - 	2691	-3.919905	50.575047	0.156869
 - 	2692	-3.917835	50.579914	0.155589
 - 	2693	-3.917095	50.584259	0.154098
 - 	2694	-3.917146	50.587856	0.151692
 - 	2695	-3.917015	50.590706	0.148233
 - 	2696	-3.916682	50.592754	0.143723
 - 	2697	-3.916472	50.593967	0.141579
 - 	2698	-3.916780	50.594719	0.141001
 - 	2699	-3.916877	50.595230	0.140814
 - 	2700	-3.916737	50.595711	0.141046
 - 	2701	-3.916479	50.596138	0.141271
 - 	2702	-3.916151	50.596985	0.141493
 - 	2703	-3.916054	50.598099	0.141917
 - 	2704	-3.916020	50.599262	0.142207
 - 	2705	-3.916167	50.600441	0.142280
 - 	2706	-3.916692	50.601383	0.142131
 - 	2707	-3.917664	50.601963	0.141751
 - 	2708	-3.918445	50.602112	0.141059
 - 	2709	-3.918870	50.601967	0.140292
 - 	2710	-3.919267	50.602264	0.139485
 - 	2711	-3.919363	50.603386	0.138441
 - 	2712	-3.919365	50.604912	0.137111
 - 	2713	-3.919320	50.606304	0.135622
 - 	2714	-3.918970	50.607887	0.133818
 - 	2715	-3.918200	50.609989	0.131673
 - 	2716	-3.917305	50.612762	0.128880
 - 	2717	-3.916386	50.615589	0.124785
 - 	2718	-3.915564	50.619228	0.120118
 - 	2719	-3.913566	50.623917	0.113483
 - 	2720	-3.909192	50.629402	0.106441
 - 	2721	-3.904509	50.636108	0.099939
 - 	2722	-3.900648	50.644943	0.097268
 - 	2723	-3.893782	50.663166	0.102582
 - 	2724	-3.882435	50.694252	0.113489
 - 	2725	-3.875170	50.733479	0.119841
 - 	2726	-3.875962	50.782131	0.121677
 - 	2727	-3.879023	50.837547	0.121557
 - 	2728	-3.881104	50.896099	0.119505
 - 	2729	-3.883821	50.957939	0.116130
 - 	2730	-3.888341	51.024937	0.113552
 - 	2731	-3.893973	51.095470	0.112047
 - 	2732	-3.899590	51.169701	0.113488
 - 	2733	-3.906304	51.244709	0.117488
 - 	2734	-3.912742	51.318466	0.124215
 - 	2735	-3.916640	51.390522	0.133779
 - 	2736	-3.920377	51.459942	0.145952
 - 	2737	-3.924370	51.525681	0.160973
 - 	2738	-3.927903	51.587601	0.177894
 - 	2739	-3.930513	51.645542	0.196711
 - 	2740	-3.933671	51.698906	0.216140
 - 	2741	-3.936498	51.745556	0.234534
 - 	2742	-3.938070	51.784840	0.249799
 - 	2743	-3.938331	51.817108	0.259736
 - 	2744	-3.937346	51.843277	0.262897
 - 	2745	-3.936811	51.863396	0.258269
 - 	2746	-3.937664	51.878044	0.246906
 - 	2747	-3.939902	51.888657	0.230642
 - 	2748	-3.942398	51.898209	0.213962
 - 	2749	-3.943424	51.903881	0.193674
 - 	2750	-3.945248	51.911400	0.180126
 - 	2751	-3.955431	51.921085	0.175024
 - 	2752	-3.954331	51.927067	0.169911
 - 	2753	-3.949762	51.932991	0.164958
 - 	2754	-3.948293	51.935383	0.159565
 - 	2755	-3.947216	51.938519	0.154660
 - 	2756	-3.945037	51.942406	0.150801
 - 	2757	-3.943045	51.947723	0.148287
 - 	2758	-3.942008	51.952789	0.146339
 - 	2759	-3.941556	51.957161	0.144149
 - 	2760	-3.941088	51.960400	0.141258
 - 	2761	-3.940189	51.962353	0.139275
 - 	2762	-3.939537	51.963314	0.139051
 - 	2763	-3.939239	51.963924	0.139419
 - 	2764	-3.939322	51.964020	0.139852
 - 	2765	-3.939173	51.964108	0.140434
 - 	2766	-3.938765	51.964329	0.140890
 - 	2767	-3.938342	51.964924	0.141326
 - 	2768	-3.938117	51.965866	0.141736
 - 	2769	-3.938102	51.967014	0.142068
 - 	2770	-3.938321	51.968140	0.142244
 - 	2771	-3.938892	51.969212	0.142141
 - 	2772	-3.939670	51.969913	0.141788
 - 	2773	-3.940453	51.970215	0.141329
 - 	2774	-3.940864	51.970398	0.140741
 - 	2775	-3.940917	51.970554	0.140089
 - 	2776	-3.941272	51.970856	0.139173
 - 	2777	-3.941761	51.971642	0.137929
 - 	2778	-3.941880	51.973122	0.136538
 - 	2779	-3.941759	51.975052	0.134988
 - 	2780	-3.941353	51.977676	0.133247
 - 	2781	-3.940932	51.980347	0.130892
 - 	2782	-3.940945	51.983448	0.127449
 - 	2783	-3.941039	51.987373	0.121694
 - 	2784	-3.939198	51.992020	0.114318
 - 	2785	-3.935568	51.996490	0.105456
 - 	2786	-3.931907	52.000275	0.096437
 - 	2787	-3.927547	52.005539	0.093318
 - 	2788	-3.923782	52.021851	0.098093
 - 	2789	-3.916009	52.052959	0.108032
 - 	2790	-3.910797	52.093452	0.115433
 - 	2791	-3.914546	52.141186	0.116913
 - 	2792	-3.921236	52.195148	0.117660
 - 	2793	-3.927106	52.250355	0.116673
 - 	2794	-3.933393	52.307545	0.115201
 - 	2795	-3.941127	52.367680	0.114163
 - 	2796	-3.949698	52.429710	0.113635
 - 	2797	-3.958848	52.493069	0.115250
 - 	2798	-3.968465	52.556377	0.117151
 - 	2799	-3.977847	52.620682	0.122385
 - 	2800	-3.986108	52.683754	0.128584
 - 	2801	-3.992949	52.746407	0.137255
 - 	2802	-3.999387	52.807465	0.147918
 - 	2803	-4.006160	52.866253	0.160053
 - 	2804	-4.012707	52.922485	0.174247
 - 	2805	-4.016991	52.975166	0.188944
 - 	2806	-4.020410	53.024437	0.204223
 - 	2807	-4.025196	53.069088	0.218811
 - 	2808	-4.030508	53.108208	0.231501
 - 	2809	-4.035357	53.141415	0.241347
 - 	2810	-4.040528	53.169075	0.246965
 - 	2811	-4.045613	53.191666	0.246893
 - 	2812	-4.051460	53.208916	0.240467
 - 	2813	-4.058358	53.221558	0.228297
 - 	2814	-4.066325	53.230465	0.212270
 - 	2815	-4.073900	53.238556	0.193559
 - 	2816	-4.073370	53.242138	0.180056
 - 	2817	-4.081843	53.249958	0.171515
 - 	2818	-4.084200	53.257271	0.167711
 - 	2819	-4.079944	53.263508	0.164680
 - 	2820	-4.076109	53.267086	0.160149
 - 	2821	-4.074833	53.271267	0.155377
 - 	2822	-4.073727	53.275768	0.150696
 - 	2823	-4.072312	53.281036	0.146903
 - 	2824	-4.071850	53.286350	0.143743
 - 	2825	-4.071716	53.291000	0.140552
 - 	2826	-4.070964	53.294495	0.138974
 - 	2827	-4.070631	53.296791	0.139160
 - 	2828	-4.070823	53.297806	0.139929
 - 	2829	-4.071220	53.297783	0.140743
 - 	2830	-4.071301	53.297375	0.141469
 - 	2831	-4.071084	53.296982	0.142013
 - 	2832	-4.070804	53.297234	0.142428
 - 	2833	-4.070544	53.297752	0.142704
 - 	2834	-4.070773	53.298431	0.142887
 - 	2835	-4.071479	53.299187	0.142873
 - 	2836	-4.072248	53.299881	0.142627
 - 	2837	-4.073112	53.300304	0.142172
 - 	2838	-4.073578	53.300613	0.141495
 - 	2839	-4.073687	53.301037	0.140800
 - 	2840	-4.073466	53.302101	0.139842
 - 	2841	-4.073364	53.303139	0.139020
 - 	2842	-4.073717	53.303928	0.138122
 - 	2843	-4.073961	53.304958	0.136930
 - 	2844	-4.074012	53.306545	0.135389
 - 	2845	-4.073924	53.308571	0.133528
 - 	2846	-4.073917	53.311504	0.131022
 - 	2847	-4.073753	53.314354	0.127458
 - 	2848	-4.073432	53.317852	0.122430
 - 	2849	-4.072325	53.321716	0.115308
 - 	2850	-4.068228	53.325775	0.108040
 - 	2851	-4.062926	53.331013	0.101217
 - 	2852	-4.059246	53.339027	0.096827
 - 	2853	-4.056770	53.355896	0.101405
 - 	2854	-4.053105	53.387371	0.111357
 - 	2855	-4.050728	53.428814	0.118484
 - 	2856	-4.053996	53.476818	0.119477
 - 	2857	-4.060489	53.531200	0.119723
 - 	2858	-4.066272	53.587410	0.117948
 - 	2859	-4.073484	53.645714	0.115997
 - 	2860	-4.082048	53.706902	0.114639
 - 	2861	-4.091150	53.770367	0.114358
 - 	2862	-4.100775	53.835323	0.116275
 - 	2863	-4.111450	53.900990	0.119936
 - 	2864	-4.122381	53.967140	0.125982
 - 	2865	-4.132221	54.032211	0.133834
 - 	2866	-4.140622	54.096210	0.143596
 - 	2867	-4.147815	54.158764	0.155416
 - 	2868	-4.155702	54.218372	0.168651
 - 	2869	-4.163640	54.274246	0.183292
 - 	2870	-4.170417	54.326900	0.199178
 - 	2871	-4.178297	54.375496	0.215067
 - 	2872	-4.187198	54.419285	0.229975
 - 	2873	-4.195184	54.457581	0.242460
 - 	2874	-4.201152	54.490467	0.251730
 - 	2875	-4.205437	54.518688	0.256868
 - 	2876	-4.208850	54.542336	0.256972
 - 	2877	-4.211217	54.561253	0.251130
 - 	2878	-4.214051	54.575459	0.239658
 - 	2879	-4.218196	54.586147	0.223616
 - 	2880	-4.222099	54.594959	0.203014
 - 	2881	-4.221480	54.598522	0.189060
 - 	2882	-4.231345	54.608185	0.177550
 - 	2883	-4.234249	54.613873	0.172238
 - 	2884	-4.229810	54.619453	0.167601
 - 	2885	-4.226359	54.621845	0.162393
 - 	2886	-4.225252	54.624912	0.157396
 - 	2887	-4.223612	54.628834	0.152945
 - 	2888	-4.222175	54.633461	0.149636
 - 	2889	-4.221637	54.638309	0.147175
 - 	2890	-4.221862	54.642609	0.144750
 - 	2891	-4.222161	54.646210	0.141713
 - 	2892	-4.222208	54.649136	0.138115
 - 	2893	-4.221670	54.651131	0.135667
 - 	2894	-4.221731	54.652473	0.136236
 - 	2895	-4.222116	54.653233	0.137230
 - 	2896	-4.222336	54.653622	0.138104
 - 	2897	-4.222256	54.653893	0.138842
 - 	2898	-4.222117	54.654266	0.139652
 - 	2899	-4.222272	54.654808	0.140244
 - 	2900	-4.222762	54.655632	0.140733
 - 	2901	-4.223350	54.656628	0.141067
 - 	2902	-4.224001	54.657467	0.141094
 - 	2903	-4.224614	54.658035	0.140778
 - 	2904	-4.225107	54.658367	0.140229
 - 	2905	-4.225370	54.658783	0.139629
 - 	2906	-4.225291	54.659489	0.139150
 - 	2907	-4.225459	54.660191	0.138527
 - 	2908	-4.225881	54.660671	0.137689
 - 	2909	-4.226440	54.661133	0.136664
 - 	2910	-4.226592	54.662319	0.135480
 - 	2911	-4.226470	54.663975	0.134193
 - 	2912	-4.226114	54.666088	0.132559
 - 	2913	-4.225675	54.668343	0.130204
 - 	2914	-4.225187	54.670944	0.126375
 - 	2915	-4.224461	54.674007	0.120535
 - 	2916	-4.222416	54.678783	0.114764
 - 	2917	-4.218534	54.683056	0.108842
 - 	2918	-4.214390	54.687958	0.102416
 - 	2919	-4.208632	54.693748	0.097938
 - 	2920	-4.204128	54.707306	0.101096
 - 	2921	-4.196638	54.734531	0.111253
 - 	2922	-4.191318	54.770603	0.121237
 - 	2923	-4.193238	54.812485	0.124599
 - 	2924	-4.199737	54.863052	0.126714
 - 	2925	-4.205383	54.915310	0.126050
 - 	2926	-4.211492	54.970726	0.124310
 - 	2927	-4.219302	55.029507	0.121835
 - 	2928	-4.228578	55.091381	0.119676
 - 	2929	-4.237948	55.155140	0.119021
 - 	2930	-4.247629	55.220303	0.119989
 - 	2931	-4.258137	55.286266	0.123588
 - 	2932	-4.268820	55.351498	0.129151
 - 	2933	-4.278694	55.415524	0.136750
 - 	2934	-4.287411	55.477966	0.146496
 - 	2935	-4.296008	55.538219	0.158200
 - 	2936	-4.303836	55.595951	0.172256
 - 	2937	-4.310277	55.650822	0.187981
 - 	2938	-4.315989	55.702347	0.204822
 - 	2939	-4.322980	55.749630	0.221678
 - 	2940	-4.330375	55.791904	0.237293
 - 	2941	-4.336460	55.828312	0.250115
 - 	2942	-4.340457	55.858761	0.258599
 - 	2943	-4.343429	55.883739	0.261077
 - 	2944	-4.346603	55.903286	0.256961
 - 	2945	-4.350519	55.917892	0.246759
 - 	2946	-4.355471	55.927986	0.231685
 - 	2947	-4.361682	55.935101	0.214499
 - 	2948	-4.367967	55.942051	0.195964
 - 	2949	-4.368193	55.946232	0.182978
 - 	2950	-4.378177	55.955204	0.174405
 - 	2951	-4.381442	55.960217	0.169619
 - 	2952	-4.377809	55.965286	0.166088
 - 	2953	-4.375379	55.967880	0.161715
 - 	2954	-4.375002	55.970932	0.157113
 - 	2955	-4.373739	55.974625	0.152404
 - 	2956	-4.372097	55.979382	0.148510
 - 	2957	-4.370981	55.984779	0.145058
 - 	2958	-4.370708	55.989674	0.141341
 - 	2959	-4.370839	55.993641	0.136662
 - 	2960	-4.370222	55.996288	0.134442
 - 	2961	-4.369717	55.997978	0.134664
 - 	2962	-4.369671	55.998692	0.135580
 - 	2963	-4.369833	55.998867	0.136496
 - 	2964	-4.369778	55.999203	0.137410
 - 	2965	-4.369529	55.999660	0.138102
 - 	2966	-4.369407	56.000565	0.138592
 - 	2967	-4.369612	56.001781	0.139050
 - 	2968	-4.370328	56.002937	0.139203
 - 	2969	-4.371342	56.003651	0.139043
 - 	2970	-4.372217	56.003799	0.138588
 - 	2971	-4.372654	56.003963	0.138164
 - 	2972	-4.372931	56.004677	0.137650
 - 	2973	-4.372847	56.006004	0.137263
 - 	2974	-4.372831	56.007454	0.136694
 - 	2975	-4.373158	56.008793	0.135756
 - 	2976	-4.373533	56.010010	0.134501
 - 	2977	-4.374021	56.011414	0.133068
 - 	2978	-4.374555	56.012833	0.131338
 - 	2979	-4.375228	56.014736	0.129200
 - 	2980	-4.375524	56.017139	0.126425
 - 	2981	-4.375066	56.020252	0.122514
 - 	2982	-4.373867	56.023602	0.116846
 - 	2983	-4.371801	56.028141	0.111931
 - 	2984	-4.366721	56.032669	0.106422
 - 	2985	-4.361805	56.037655	0.098486
 - 	2986	-4.355725	56.043087	0.094708
 - 	2987	-4.350327	56.056469	0.097333
 - 	2988	-4.342356	56.081337	0.105795
 - 	2989	-4.335288	56.115070	0.115359
 - 	2990	-4.333102	56.152447	0.119335
 - 	2991	-4.335158	56.198242	0.122693
 - 	2992	-4.338232	56.247143	0.123425
 - 	2993	-4.342704	56.299416	0.122897
 - 	2994	-4.349074	56.355331	0.120818
 - 	2995	-4.357263	56.414536	0.118435
 - 	2996	-4.365872	56.476913	0.117089
 - 	2997	-4.374135	56.541599	0.117307
 - 	2998	-4.383410	56.608212	0.120143
 - 	2999	-4.393290	56.674393	0.124881
 - 	3000	-4.401723	56.739388	0.131810
 - 	3001	-4.408923	56.803394	0.141290
 - 	3002	-4.415883	56.865952	0.153136
 - 	3003	-4.423194	56.925850	0.167103
 - 	3004	-4.429542	56.983463	0.182776
 - 	3005	-4.435309	57.037857	0.199915
 - 	3006	-4.442799	57.087646	0.217329
 - 	3007	-4.450751	57.131504	0.233853
 - 	3008	-4.456657	57.168999	0.248012
 - 	3009	-4.461039	57.200333	0.257391
 - 	3010	-4.464073	57.225700	0.260619
 - 	3011	-4.466784	57.245113	0.256736
 - 	3012	-4.469656	57.259933	0.246384
 - 	3013	-4.472338	57.270306	0.231046
 - 	3014	-4.474224	57.278896	0.214233
 - 	3015	-4.474282	57.285694	0.194388
 - 	3016	-4.472193	57.292198	0.181086
 - 	3017	-4.483125	57.301678	0.174269
 - 	3018	-4.484981	57.307888	0.169331
 - 	3019	-4.481169	57.312637	0.165060
 - 	3020	-4.479386	57.315296	0.160540
 - 	3021	-4.478215	57.318748	0.155881
 - 	3022	-4.476050	57.322628	0.151446
 - 	3023	-4.474244	57.327290	0.147933
 - 	3024	-4.473243	57.332043	0.145038
 - 	3025	-4.472933	57.336243	0.142072
 - 	3026	-4.473317	57.339455	0.138536
 - 	3027	-4.472615	57.341656	0.136874
 - 	3028	-4.472525	57.342834	0.137153
 - 	3029	-4.472662	57.343136	0.137793
 - 	3030	-4.472746	57.343014	0.138524
 - 	3031	-4.472514	57.343105	0.139213
 - 	3032	-4.471970	57.343483	0.139772
 - 	3033	-4.471468	57.344357	0.140359
 - 	3034	-4.471117	57.345341	0.140906
 - 	3035	-4.471473	57.346306	0.141205
 - 	3036	-4.472360	57.347046	0.141253
 - 	3037	-4.473540	57.347530	0.141064
 - 	3038	-4.474723	57.347801	0.140616
 - 	3039	-4.475314	57.348301	0.140033
 - 	3040	-4.475188	57.349194	0.139373
 - 	3041	-4.474828	57.350197	0.138632
 - 	3042	-4.474828	57.351048	0.137911
 - 	3043	-4.475396	57.351833	0.137010
 - 	3044	-4.475975	57.352810	0.135823
 - 	3045	-4.476204	57.353909	0.134485
 - 	3046	-4.476477	57.355232	0.132862
 - 	3047	-4.476415	57.357231	0.130833
 - 	3048	-4.475771	57.359722	0.127916
 - 	3049	-4.474994	57.363338	0.123894
 - 	3050	-4.473779	57.368664	0.117946
 - 	3051	-4.469700	57.374470	0.111051
 - 	3052	-4.464039	57.380363	0.102151
 - 	3053	-4.458636	57.385658	0.093476
 - 	3054	-4.453053	57.393665	0.090457
 - 	3055	-4.446470	57.410828	0.094538
 - 	3056	-4.439524	57.440224	0.103592
 - 	3057	-4.434180	57.473663	0.109184
 - 	3058	-4.432938	57.515163	0.112131
 - 	3059	-4.433145	57.561386	0.113326
 - 	3060	-4.434074	57.610828	0.113357
 - 	3061	-4.436140	57.662861	0.111612
 - 	3062	-4.440351	57.719193	0.109948
 - 	3063	-4.445352	57.778217	0.108520
 - 	3064	-4.450361	57.839870	0.108784
 - 	3065	-4.455999	57.903309	0.110818
